Seller_ID,Seller_Name,Store_Branch,Region,Sales_Channel
SL11519,Anthony Hughes,Deleon Group,North,physical_store
SL11520,Scott Vasquez,"Sweeney, Holland and Harmon",West,e-commerce
SL11521,Timothy Sanchez,Pearson Inc,North,e-commerce
SL11522,John Stout,"Fernandez, Sanders and White",East,marketplace
SL11523,Anthony Martinez,"Wilkins, Hooper and Neal",West,e-commerce
SL11524,Michael White,Crane Ltd,South,marketplace
SL11525,Erik Norton,Walker Group,West,marketplace
SL11526,Christine Nichols,Richard-Jennings,West,marketplace
SL11527,Terry Santos,"Phillips, Dean and Wilson",West,physical_store
SL11528,Jennifer Browning,"Hale, Hoffman and Lawson",East,e-commerce
SL11529,Melissa Washington,Ferguson LLC,West,marketplace
SL11530,Katherine Harvey,"Lynch, Hughes and Goodwin",West,e-commerce
SL11531,Brenda Ortiz,Baker and Sons,West,marketplace
SL11532,Alexander Guerrero,Tucker-Jordan,East,physical_store
SL11533,Matthew Jones,"Mcdonald, Hernandez and Nelson",North,physical_store
SL11534,Alexandra Morton,"Bailey, Todd and Sutton",West,marketplace
SL11535,Martin Peters,Merritt-Larson,East,e-commerce
SL11536,Jennifer Snyder,"Graves, Griffin and Mason",North,e-commerce
SL11537,Heather Austin,"Lopez, Lewis and Griffin",East,e-commerce
SL11538,Larry Knight,Acevedo and Sons,South,physical_store
SL11539,Jason Garcia,"Jarvis, Knapp and Chavez",East,marketplace
SL11540,Mrs. Meredith Sanchez,Brown and Sons,West,physical_store
SL11541,Martha Evans,Green-Velasquez,North,e-commerce
SL11542,Joshua Ford Jr.,"Mccoy, Abbott and Gardner",West,marketplace
SL11543,Jessica Hopkins,"Johnson, Greene and Ellis",South,e-commerce
SL11544,Margaret Gordon,Davis LLC,West,marketplace
SL11545,Sonya Page,Jackson and Sons,North,e-commerce
SL11546,Stacy Evans,Beard Ltd,East,e-commerce
SL11547,Stephanie Snyder,"Bishop, Powers and Banks",South,physical_store
SL11548,Zachary Willis Jr.,Brewer Ltd,West,marketplace
SL11549,Sheri Lynch,Moreno-Kramer,North,e-commerce
SL11550,Adrian Mitchell,Buchanan Inc,East,e-commerce
SL11551,Mark Diaz,Andrade LLC,South,physical_store
SL11552,Bradley Garcia,"Martinez, Ramirez and Lawson",North,physical_store
SL11553,John Allen,"Jackson, Garcia and Butler",East,marketplace
SL11554,Jennifer Smith,"Jenkins, Williams and Harmon",South,marketplace
SL11555,Crystal Murray,Gray and Sons,West,physical_store
SL11556,Shelly Webb,Ramirez-Parrish,East,e-commerce
SL11557,Cassandra Gregory,"Johnson, Miller and Powell",West,marketplace
SL11558,Valerie White,"Kent, Juarez and Whitaker",South,marketplace
SL11559,Emily Huber,"Rios, Tran and Ortiz",North,physical_store
SL11560,Stephanie Wilson,Herrera and Sons,East,marketplace
SL11561,Christina Henderson,Chan-Sanchez,South,physical_store
SL11562,Eric Simpson,Robinson Group,West,marketplace
SL11563,Gregory Fitzgerald,Lopez and Sons,South,e-commerce
SL11564,Kenneth Reilly,King LLC,North,marketplace
SL11565,Julie Mercer,Brown Ltd,South,physical_store
SL11566,Joseph Lloyd,Campbell Inc,East,e-commerce
SL11567,Dana Ellis,Crawford Ltd,South,e-commerce
SL11568,Larry Smith,Rivas LLC,West,physical_store
SL11569,William Sanders,"Brown, Stewart and Jensen",East,physical_store
SL11570,Martin Tanner,Mason-Nolan,West,marketplace
SL11571,Meghan Hubbard,"Johnson, Lopez and Gregory",East,marketplace
SL11572,Ryan Johnson,"Wallace, Jones and Smith",East,physical_store
SL11573,Michael Lee,Schultz-Morales,East,marketplace
SL11574,Ryan Phillips,Munoz Ltd,East,e-commerce
SL11575,Carrie Dorsey,Simmons LLC,South,marketplace
SL11576,Jennifer Hutchinson,Aguirre-Hanson,West,physical_store
SL11577,Katelyn Mathews,"Murray, Shelton and Barker",North,e-commerce
SL11578,Kathleen Everett,Hall-Greene,East,marketplace
SL11579,Jennifer Foster,"Young, Spears and Phillips",East,marketplace
SL11580,Anthony Medina,Benton PLC,West,physical_store
SL11581,Ashley Wood,"Wilson, Wilson and Orozco",East,e-commerce
SL11582,Deborah Dorsey,Adams-Hill,North,physical_store
SL11583,Judith Beasley,Hernandez Inc,West,physical_store
SL11584,Dr. Joshua Williams,"Joseph, Marsh and Terry",West,marketplace
SL11585,Patrick King,Frank Group,West,marketplace
SL11586,Randy Williams,"Wallace, Wilson and Cook",West,marketplace
SL11587,David Sims,"Grimes, Mack and Murphy",East,physical_store
SL11588,Lindsey Rivas,Mitchell and Sons,North,marketplace
SL11589,Richard Freeman,Harvey Inc,West,e-commerce
SL11590,Joanna Smith,Richmond PLC,North,physical_store
SL11591,Toni Kennedy,Hardin-Holt,East,marketplace
SL11592,Mark Watson,Brown-Brown,North,physical_store
SL11593,Meagan Martinez,"Mcclure, Johnson and Kim",South,marketplace
SL11594,Dawn Perkins,"White, Black and Williams",South,e-commerce
SL11595,Lisa Bailey,"Koch, Cordova and Rowland",North,e-commerce
SL11596,Dakota Reese,"Banks, Mullen and Jones",West,physical_store
SL11597,Jacob Wise,"Phelps, Thornton and Ramos",North,physical_store
SL11598,Anne Williams,"Wood, Graves and Spencer",East,marketplace
SL11599,Steven Oconnor,Atkins-Campbell,South,physical_store
SL11600,John Gay,Clark PLC,North,e-commerce
SL11601,Yvonne Morgan,Sanders Ltd,South,e-commerce
SL11602,Brenda Patton,"Proctor, Adams and Shaw",South,marketplace
SL11603,Terry Olson,"Rogers, Schmitt and Munoz",North,physical_store
SL11604,Anthony Stuart,Wilcox LLC,East,e-commerce
SL11605,Chad Moss,Hendricks-Young,West,marketplace
SL11606,Bob Brown,"Perez, Clark and Gordon",North,physical_store
SL11607,Donald Nichols,Chandler-Byrd,South,physical_store
SL11608,Miranda Perry,White-Hendrix,North,e-commerce
SL11609,Kerry Underwood,"Schroeder, Daniels and Peterson",North,physical_store
SL11610,Laura Stewart,"Murphy, Parker and Bell",West,physical_store
SL11611,Jane Ortiz,Lowery LLC,South,physical_store
SL11612,Jordan Best,Russell-Dougherty,South,physical_store
SL11613,Dr. Nicole Brooks,Cortez-Jones,West,physical_store
SL11614,Christopher House,"Baker, Gibson and Kramer",West,marketplace
SL11615,Valerie Jenkins,Clayton LLC,East,physical_store
SL11616,Amanda Anderson,Smith-Joseph,West,physical_store
SL11617,Robert Vasquez,Knight Inc,South,e-commerce
SL11618,Kimberly Thompson,Sanchez Inc,South,e-commerce
SL11619,Christine Gonzalez,Frazier PLC,East,marketplace
SL11620,Nathan Clarke,Green PLC,East,e-commerce
SL11621,Angel Garner,Hodge-Johnson,South,physical_store
SL11622,Victoria Smith,"Robinson, Green and Barrett",South,physical_store
SL11623,Jimmy Carter,Jackson-Robinson,South,e-commerce
SL11624,Cheryl Smith,"Hall, Mooney and Stanton",North,physical_store
SL11625,Heather Flores,Harper-Smith,South,e-commerce
SL11626,Courtney Taylor,Davis PLC,South,e-commerce
SL11627,Bryan Adams,Boone LLC,East,marketplace
SL11628,Angela Wilson,Brown-Calhoun,South,e-commerce
SL11629,Curtis Mccarty,"Compton, Gutierrez and Erickson",North,physical_store
SL11630,Dan Johnston,Becker-Avila,North,marketplace
SL11631,Margaret Gonzalez,"Cameron, Cannon and Acosta",West,physical_store
SL11632,Jason Shelton,Wilson and Sons,North,physical_store
SL11633,Joseph Oliver,"Perry, Taylor and Robertson",West,e-commerce
SL11634,Jacob Matthews,Gregory and Sons,West,physical_store
SL11635,Christopher Parrish,"Brown, Reid and Campbell",North,marketplace
SL11636,Susan Lambert,Zamora Group,West,e-commerce
SL11637,Christopher Paul,Allen-Bailey,North,e-commerce
SL11638,Charles Young,Jackson Ltd,North,physical_store
SL11639,Justin Vang,Arias PLC,West,physical_store
SL11640,Richard Turner,"Jones, Henderson and Kim",North,e-commerce
SL11641,Trevor Boone,Jackson-Jones,South,marketplace
SL11642,Kayla Gordon,Morales Group,South,physical_store
SL11643,William Banks,Mooney-Smith,West,e-commerce
SL11644,Megan Dixon,Cantu-Diaz,East,marketplace
SL11645,Dr. Brenda Kelly,Robinson Inc,South,marketplace
SL11646,Brittany Jackson,Martin LLC,South,e-commerce
SL11647,Jacqueline Perez,Erickson-Moyer,East,e-commerce
SL11648,Melissa Pace,Gardner LLC,East,marketplace
SL11649,Paige Watson,Gilmore and Sons,North,e-commerce
SL11650,Leslie Mercado,"Barrett, Medina and Martin",South,marketplace
SL11651,Kevin Hamilton,"Buckley, Underwood and Johnson",North,physical_store
SL11652,Jennifer Avery,Gonzalez-Tucker,North,marketplace
SL11653,Elizabeth Dennis,"Mercado, Green and Dunn",South,physical_store
SL11654,Amy Reid,Patel LLC,North,physical_store
SL11655,Michael Brown,"Mcdonald, Blackwell and Hernandez",North,e-commerce
SL11656,Kenneth Campbell,Holder-Hooper,South,marketplace
SL11657,Evan Flores,Copeland LLC,East,e-commerce
SL11658,Patrick Garcia,"Cantu, Brown and Norris",North,marketplace
SL11659,Christine Brown,"Phillips, White and Mcintyre",West,physical_store
SL11660,Jared Williams,Norris-Johnson,East,e-commerce
SL11661,Rebecca Rogers,"Gutierrez, Smith and Evans",North,marketplace
SL11662,Joseph Schneider,"Norris, Huff and Davis",East,marketplace
SL11663,Kaylee Wells,Blankenship-Castillo,North,physical_store
SL11664,Megan Taylor MD,Miller Ltd,South,e-commerce
SL11665,Dawn Wheeler,"Lopez, Montoya and Jackson",East,e-commerce
SL11666,Rachel Howard,Graham-Durham,South,physical_store
SL11667,Michael Carter,"Tate, Walsh and Morales",West,e-commerce
SL11668,Kristen Christensen,"Weaver, Schmidt and Wallace",West,e-commerce
SL11669,Evan Lane,Rice Ltd,South,physical_store
SL11670,James Johnson,Hopkins and Sons,East,e-commerce
SL11671,Frank Jones,Shaw Ltd,West,physical_store
SL11672,Tiffany Martin,"Lopez, Daniels and Roberts",North,marketplace
SL11673,Lisa Miller,Matthews Ltd,East,e-commerce
SL11674,Thomas Liu,Adkins-Cole,South,marketplace
SL11675,Angela Hayes,Adams and Sons,West,marketplace
SL11676,Stacey Alexander,"Brown, Romero and Wilson",North,marketplace
SL11677,Michael Miller,"Banks, Williamson and Massey",East,e-commerce
SL11678,Claudia Gillespie,Lawson Group,North,e-commerce
SL11679,Lisa Hess,"Morton, Osborn and Bryant",West,marketplace
SL11680,Jenna Bishop,Russell Ltd,East,physical_store
SL11681,Lydia Weeks,Fuentes LLC,South,marketplace
SL11682,Jennifer Torres,Compton LLC,West,marketplace
SL11683,Kathryn Jones,Ellis-Smith,West,e-commerce
SL11684,Adam Braun,Merritt Ltd,West,marketplace
SL11685,Mark Williams,Wilkinson and Sons,South,marketplace
SL11686,Marcus Brown,"Martin, Alvarado and Mendez",North,marketplace
SL11687,Jennifer Ross,Robinson PLC,North,physical_store
SL11688,Alexis Charles,Roth and Sons,North,physical_store
SL11689,Frank Larson,"Jackson, Kidd and Gardner",North,marketplace
SL11690,Jennifer Taylor,Barrera Group,South,e-commerce
SL11691,Michael Ware,Riddle-Rivera,South,physical_store
SL11692,Elizabeth Coffey,Wilson Ltd,South,physical_store
SL11693,Christian Roberts,"Pope, Ortiz and Turner",East,physical_store
SL11694,Philip Vargas,"Kennedy, Fuentes and Price",East,marketplace
SL11695,Rhonda Wiley,"Baker, Holmes and Wilson",West,physical_store
SL11696,Carlos Brown,Young LLC,West,e-commerce
SL11697,Destiny Walsh,Winters-Anderson,West,marketplace
SL11698,Elizabeth Tran,"Vasquez, Velasquez and Horton",West,e-commerce
SL11699,Justin Hall,"Benson, Taylor and Pope",North,marketplace
SL11700,Matthew Brown,Valentine Group,South,marketplace
SL11701,Sean Glass,Carr PLC,North,marketplace
SL11702,Amanda Huffman,Richardson-Clay,West,physical_store
SL11703,Amber Guerrero,"Hall, Walls and James",South,e-commerce
SL11704,Joshua Mccarthy,Johnson Ltd,North,e-commerce
SL11705,Brenda Russell,Jackson-Price,North,marketplace
SL11706,Danielle Padilla,Kline and Sons,North,marketplace
SL11707,Allison Johnston,"Ferrell, Phillips and Ellis",East,e-commerce
SL11708,Leslie Tucker,Garcia-Carlson,South,physical_store
SL11709,Sierra Ford,Mccullough-Baker,West,e-commerce
SL11710,Kelly Padilla,"Terry, Berg and Wagner",West,e-commerce
SL11711,Jesus Williams,"Roman, Wright and Villarreal",West,e-commerce
SL11712,Kelli Romero,"Gonzales, Roberts and Burns",East,e-commerce
SL11713,Donald Johns,Miller Ltd,West,e-commerce
SL11714,Jennifer Patterson,Henderson Ltd,West,e-commerce
SL11715,Lindsay Gutierrez MD,Bean Ltd,East,physical_store
SL11716,Luke Garcia,"Thomas, Moore and Baker",East,e-commerce
SL11717,Kaitlyn Mcdonald,"White, Castro and Dominguez",North,e-commerce
SL11718,Thomas Young,"Rice, Carroll and Flores",East,e-commerce
SL11719,Ashley Johnson,Dalton and Sons,West,physical_store
SL11720,Pamela Carey,Ortiz Ltd,West,physical_store
SL11721,Carrie Gilbert,Nunez Ltd,North,e-commerce
SL11722,Amanda Collins,Stewart-Adkins,West,marketplace
SL11723,Joseph Anderson,Lee Group,North,physical_store
SL11724,Trevor Valenzuela,"Johnson, Hall and Holmes",North,e-commerce
SL11725,Jonathon Weeks,Hansen-Miller,West,marketplace
SL11726,Ashley Perry,"Randall, Stone and Sanders",East,physical_store
SL11727,Amanda Lopez,Vega-Rogers,East,physical_store
SL11728,James Fritz,Holmes Group,East,physical_store
SL11729,April Nunez,Gardner-Hall,South,e-commerce
SL11730,Edward Stein,Leon PLC,East,e-commerce
SL11731,William Sparks,Johnson-Roberts,West,e-commerce
SL11732,Elizabeth Ray,"Freeman, Kerr and Lawrence",North,marketplace
SL11733,David Mccall,"Clark, Stanley and Arnold",South,marketplace
SL11734,Sandra Marshall,Johnson-Ruiz,East,e-commerce
SL11735,Selena Moore,Anderson-Hubbard,East,physical_store
SL11736,Collin Esparza,Nelson-Willis,West,e-commerce
SL11737,Stanley Simpson,"Castro, Gomez and Evans",North,physical_store
SL11738,Bruce Bernard,Barnes-Schmidt,West,physical_store
SL11739,Patricia Wood,Russo-Williams,South,e-commerce
SL11740,Daniel Rivera,"Jackson, Curry and Sanchez",North,e-commerce
SL11741,Tony Miller,"Flores, Gonzalez and Wilson",East,e-commerce
SL11742,Lori Tapia,"Herrera, Levy and Huang",West,e-commerce
SL11743,Patrick Wagner,Richard PLC,North,e-commerce
SL11744,John Frost,Graham-Schroeder,East,marketplace
SL11745,Andrew Evans,Williams-Wright,East,physical_store
SL11746,Anthony Smith,Freeman-Alvarez,West,e-commerce
SL11747,Brian Allen,Simmons-Odom,South,marketplace
SL11748,Michael White,Simmons PLC,East,marketplace
SL11749,Tonya Kelley,Small-Smith,North,marketplace
SL11750,Jody Erickson MD,Murray PLC,North,marketplace
SL11751,David Soto,"Harris, Watson and Green",South,e-commerce
SL11752,Miranda Kelly,Franklin Ltd,South,e-commerce
SL11753,Jessica Logan,Griffin-Taylor,West,physical_store
SL11754,Cassandra Nelson,"Sexton, Cameron and West",South,physical_store
SL11755,Laura Ellis,Carter Ltd,East,marketplace
SL11756,Amanda Smith,"Montoya, Wilcox and Williams",West,marketplace
SL11757,Christopher King,"Lewis, Sanchez and Davis",South,physical_store
SL11758,Scott Stephenson,Jackson Ltd,East,e-commerce
SL11759,Sierra Montgomery,"Hernandez, Lyons and Fox",South,physical_store
SL11760,Maria Castro,"Petersen, Rodriguez and Rhodes",North,marketplace
SL11761,Sandra Davidson,Bolton-Gregory,East,physical_store
SL11762,Samantha Castaneda,Robertson-Cook,South,physical_store
SL11763,Randy Fischer,Burns-Wilcox,South,physical_store
SL11764,Brandon Hall,Case Group,East,marketplace
SL11765,Deanna Smith,"Burns, Ferguson and Bates",East,e-commerce
SL11766,Jamie Martin,"Townsend, Santiago and Smith",South,e-commerce
SL11767,Ian Williams,"Andrews, Long and Jones",South,physical_store
SL11768,Billy Martin,Chan Group,North,physical_store
SL11769,Tammy Nguyen,Randolph-Carter,North,marketplace
SL11770,Kevin Park,Black-Morgan,East,e-commerce
SL11771,Traci Castro,"Brown, Dawson and Jackson",East,physical_store
SL11772,Evan Morgan,Martin LLC,North,marketplace
SL11773,Melissa Payne,"Roman, Morrison and Christensen",East,e-commerce
SL11774,Amanda Hanson,"Hayes, Williams and Miller",North,marketplace
SL11775,Courtney Lawson,Dougherty-Flores,South,e-commerce
SL11776,Diane Santiago,Brown-Moore,West,e-commerce
SL11777,Nicholas Smith,"Stewart, Pineda and Swanson",North,physical_store
SL11778,Mrs. Rebecca Wagner MD,Rhodes Ltd,West,physical_store
SL11779,Todd Krueger,Bean-Carrillo,North,e-commerce
SL11780,Anthony Smith,Bush-Gomez,East,marketplace
SL11781,Devin Suarez,Kim-Christian,West,physical_store
SL11782,Dr. Alyssa Booth,"Martin, Lindsey and Jones",South,physical_store
SL11783,Chad Sampson,Gonzalez and Sons,East,physical_store
SL11784,Richard Jones,"Ramirez, Hernandez and Nguyen",South,marketplace
SL11785,Nancy Leon,Wilson-Johnson,North,marketplace
SL11786,Rebecca Tran,Nichols Inc,East,e-commerce
SL11787,Deborah Cole,Porter-Hughes,North,marketplace
SL11788,Justin Blair,Parsons and Sons,North,marketplace
SL11789,Daniel Garcia,Mann Inc,North,e-commerce
SL11790,Jerry Mathews,Hammond-Baker,East,e-commerce
SL11791,Mark Watson,Joyce-Morgan,North,physical_store
SL11792,Mr. Thomas Dennis,"Sherman, Ward and Smith",East,marketplace
SL11793,Elijah Love,Munoz and Sons,North,marketplace
SL11794,Leah Klein,"Ellis, Hayes and Cunningham",South,physical_store
SL11795,Joseph Taylor,Chung Ltd,East,e-commerce
SL11796,Brian Turner,"Sims, Williams and Ramirez",East,marketplace
SL11797,Debbie Newman,Huynh Group,South,e-commerce
SL11798,James Cordova,Smith Ltd,West,e-commerce
SL11799,Richard Martin,Walker-Oliver,East,e-commerce
SL11800,Joseph Mcdonald,"Murray, Huerta and Kaiser",North,marketplace
SL11801,Donald Watson,Caldwell-Schmitt,North,physical_store
SL11802,Sheri Owens,Garrett-Chan,South,e-commerce
SL11803,Brett Larson,"Jackson, Fowler and Little",North,marketplace
SL11804,Lisa Greene,"Carpenter, Jackson and Blanchard",South,marketplace
SL11805,Mikayla Brown,Matthews-Walker,West,marketplace
SL11806,Robert Mays MD,Rodriguez Ltd,East,physical_store
SL11807,Michael Hanson,"Olsen, Flores and Phillips",South,physical_store
SL11808,Andrea Johnson,Hayes-Garcia,North,physical_store
SL11809,Kelly Grant,"Brown, Adams and Kelly",North,e-commerce
SL11810,Sara Long,Anderson-Campbell,South,marketplace
SL11811,Matthew Williams,Lee Inc,West,e-commerce
SL11812,Andrew Lewis,"Herrera, Shields and Reed",East,e-commerce
SL11813,David Fritz,Anderson and Sons,North,physical_store
SL11814,Julia Howard,"Robinson, Williams and Ferguson",North,marketplace
SL11815,Logan Hoffman,"Davis, Cervantes and Bennett",West,marketplace
SL11816,Yesenia Garner,Ewing-Thomas,North,e-commerce
SL11817,Sharon Brown,"Lawson, Tanner and Jackson",North,marketplace
SL11818,Nicholas Cole,"Palmer, Osborne and Sheppard",South,physical_store
SL11819,Roy Roberts,Pierce Inc,South,physical_store
SL11820,Amanda Powell,"Garcia, Wilson and George",South,physical_store
SL11821,Natalie Kennedy,Brown and Sons,South,marketplace
SL11822,William Smith,Davis PLC,North,physical_store
SL11823,Jill Miller,Clark-Martinez,East,marketplace
SL11824,Darrell Proctor,Ramirez-Blankenship,North,marketplace
SL11825,Brandon Ward,Chen and Sons,North,physical_store
SL11826,Cory Brown,"Duran, Martinez and Dawson",South,e-commerce
SL11827,Carlos Rodgers,Garcia-Smith,West,marketplace
SL11828,Michael Simmons,Adams-Clay,West,marketplace
SL11829,Bonnie Maxwell,Phillips Inc,West,e-commerce
SL11830,Joseph Kelley,"Cunningham, Jones and Garcia",West,physical_store
SL11831,Jeffrey Simpson,"Johnson, Miles and Harris",East,physical_store
SL11832,David Wilkinson,Daugherty-Payne,East,e-commerce
SL11833,Daniel Miller,"Rasmussen, Ryan and Brooks",East,e-commerce
SL11834,Tiffany Martinez,Lowe-Nash,North,physical_store
SL11835,Jessica Reese,"Simpson, Williams and Barton",West,physical_store
SL11836,Karl Vasquez,Chavez Inc,West,marketplace
SL11837,Joshua Hall,Matthews Group,East,e-commerce
SL11838,Colleen Roberts,"Fisher, Smith and Dyer",North,e-commerce
SL11839,Mark Taylor,Bradshaw Group,West,physical_store
